id,attack_cat
113383,Normal
113384,Fuzzers
113385,Fuzzers
113386,Normal
113387,Normal
113388,Exploits
113389,DoS
113390,Reconnaissance
113391,Generic
113392,Exploits
113393,Generic
113394,Normal
113395,Exploits
113396,Exploits
113397,Normal
113398,Exploits
113399,Exploits
113400,Fuzzers
113401,Generic
113402,Exploits
113403,Generic
113404,Generic
113405,Generic
113406,Exploits
113407,Backdoor
113408,Generic
113409,Fuzzers
113410,Normal
113411,Exploits
113412,Generic
113413,Backdoor
113414,Normal
113415,Normal
113416,Generic
113417,Normal
113418,Generic
113419,Normal
113420,Exploits
113421,Exploits
113422,Normal
113423,Fuzzers
113424,DoS
113425,Normal
113426,Fuzzers
113427,Fuzzers
113428,Generic
113429,Fuzzers
113430,Exploits
113431,Generic
113432,Normal
113433,Generic
113434,Normal
113435,Exploits
113436,Normal
113437,Generic
113438,Generic
113439,Exploits
113440,Normal
113441,Generic
113442,Normal
113443,Fuzzers
113444,Normal
113445,Generic
113446,Generic
113447,DoS
113448,Fuzzers
113449,Reconnaissance
113450,Exploits
113451,Generic
113452,Exploits
113453,Normal
113454,DoS
113455,Normal
113456,Normal
113457,Generic
113458,Normal
113459,Fuzzers
113460,Normal
113461,Normal
113462,Generic
113463,Normal
113464,Normal
113465,Normal
113466,DoS
113467,Generic
113468,Generic
113469,Exploits
113470,Generic
113471,DoS
113472,Exploits
113473,Exploits
113474,Generic
113475,Exploits
113476,Normal
113477,Generic
113478,Normal
113479,DoS
113480,Generic
113481,Normal
113482,Generic
113483,Exploits
113484,Normal
113485,Generic
113486,DoS
113487,Fuzzers
113488,Normal
113489,Generic
113490,Normal
113491,Reconnaissance
113492,Fuzzers
113493,Generic
113494,Normal
113495,Generic
113496,Normal
113497,Normal
113498,Normal
113499,Generic
113500,Generic
113501,Normal
113502,Exploits
113503,Exploits
113504,Reconnaissance
113505,Exploits
113506,Normal
113507,Normal
113508,Generic
113509,Normal
113510,Normal
113511,Exploits
113512,Generic
113513,Normal
113514,Exploits
113515,Normal
113516,Generic
113517,Generic
113518,Exploits
113519,Generic
113520,Generic
113521,Fuzzers
113522,Normal
113523,DoS
113524,Generic
113525,Normal
113526,Generic
113527,DoS
113528,Normal
113529,DoS
113530,Normal
113531,Normal
113532,Normal
113533,Exploits
113534,Fuzzers
113535,Exploits
113536,Generic
113537,Reconnaissance
113538,DoS
113539,Generic
113540,Generic
113541,Normal
113542,DoS
113543,DoS
113544,Generic
113545,Generic
113546,Generic
113547,DoS
113548,Generic
113549,Reconnaissance
113550,Generic
113551,Normal
113552,Exploits
113553,DoS
113554,Normal
113555,Exploits
113556,Exploits
113557,Generic
113558,DoS
113559,Normal
113560,Exploits
113561,Normal
113562,Exploits
113563,Normal
113564,Generic
113565,Generic
113566,Normal
113567,Fuzzers
113568,DoS
113569,Normal
113570,Generic
113571,Normal
113572,Normal
113573,DoS
113574,Normal
113575,Generic
113576,Fuzzers
113577,Exploits
113578,Exploits
113579,Exploits
113580,Reconnaissance
113581,Generic
113582,Normal
113583,Generic
113584,Generic
113585,Generic
113586,Normal
113587,Generic
113588,Normal
113589,Generic
113590,Exploits
113591,Exploits
113592,Normal
113593,DoS
113594,Normal
113595,Normal
113596,Worms
113597,Exploits
113598,Fuzzers
113599,Backdoor
113600,Normal
113601,Exploits
113602,Generic
113603,Normal
113604,Exploits
113605,Fuzzers
113606,Exploits
113607,Fuzzers
113608,Normal
113609,Normal
113610,Fuzzers
113611,Normal
113612,Backdoor
113613,Normal
113614,Exploits
113615,Exploits
113616,Normal
113617,Reconnaissance
113618,Normal
113619,Normal
113620,Reconnaissance
113621,Normal
113622,Exploits
113623,Exploits
113624,Normal
113625,Generic
113626,Exploits
113627,Generic
113628,Exploits
113629,Generic
113630,Reconnaissance
113631,Normal
113632,DoS
113633,Generic
113634,Normal
113635,Generic
113636,Fuzzers
113637,Generic
113638,Fuzzers
113639,Generic
113640,Normal
113641,Generic
113642,Reconnaissance
113643,Generic
113644,Normal
113645,Shellcode
113646,Normal
113647,DoS
113648,Exploits
113649,Exploits
113650,DoS
113651,Reconnaissance
113652,Normal
113653,Generic
113654,Generic
113655,Fuzzers
113656,Normal
113657,Generic
113658,Normal
113659,Normal
113660,Normal
113661,Normal
113662,DoS
113663,Normal
113664,Normal
113665,Normal
113666,Normal
113667,Exploits
113668,Exploits
113669,Generic
113670,Exploits
113671,Normal
113672,Normal
113673,Generic
113674,Generic
113675,Generic
113676,Reconnaissance
113677,Normal
113678,Reconnaissance
113679,Normal
113680,Exploits
113681,DoS
113682,Normal
113683,Exploits
113684,Normal
113685,Normal
113686,Exploits
113687,Normal
113688,Generic
113689,Reconnaissance
113690,Generic
113691,Exploits
113692,Generic
113693,Generic
113694,Normal
113695,DoS
113696,Exploits
113697,Exploits
113698,Normal
113699,Generic
113700,Exploits
113701,DoS
113702,Fuzzers
113703,Fuzzers
113704,DoS
113705,Generic
113706,Generic
113707,Reconnaissance
113708,Normal
113709,Generic
113710,Normal
113711,DoS
113712,Exploits
113713,Normal
113714,Exploits
113715,Exploits
113716,Normal
113717,Normal
113718,Normal
113719,Exploits
113720,Generic
113721,Generic
113722,Normal
113723,Generic
113724,Exploits
113725,Exploits
113726,Normal
113727,Normal
113728,Generic
113729,Exploits
113730,Backdoor
113731,Fuzzers
113732,Exploits
113733,Generic
113734,Normal
113735,Normal
113736,Generic
113737,Exploits
113738,Fuzzers
113739,Generic
113740,Fuzzers
113741,Generic
113742,Normal
113743,DoS
113744,Exploits
113745,Fuzzers
113746,Generic
113747,DoS
113748,Fuzzers
113749,Exploits
113750,Normal
113751,Generic
113752,Generic
113753,Normal
113754,Shellcode
113755,Backdoor
113756,Exploits
113757,Normal
113758,Generic
113759,Generic
113760,Reconnaissance
113761,Reconnaissance
113762,Generic
113763,Exploits
113764,Generic
113765,Normal
113766,Normal
113767,Normal
113768,Generic
113769,DoS
113770,Exploits
113771,Generic
113772,DoS
113773,Fuzzers
113774,Fuzzers
113775,Exploits
113776,Exploits
113777,Normal
113778,Normal
113779,Exploits
113780,Exploits
113781,Normal
113782,Normal
113783,Exploits
113784,Exploits
113785,Generic
113786,Normal
113787,Fuzzers
113788,Normal
113789,Normal
113790,Normal
113791,Exploits
113792,Normal
113793,Exploits
113794,Exploits
113795,Fuzzers
113796,Normal
113797,Exploits
113798,Exploits
113799,Generic
113800,Normal
113801,Normal
113802,Normal
113803,Normal
113804,Reconnaissance
113805,Exploits
113806,Normal
113807,Generic
113808,Normal
113809,Reconnaissance
113810,Exploits
113811,Generic
113812,Normal
113813,Generic
113814,Exploits
113815,DoS
113816,Generic
113817,Fuzzers
113818,Generic
113819,Reconnaissance
113820,Normal
113821,Normal
113822,Reconnaissance
113823,Exploits
113824,Fuzzers
113825,Reconnaissance
113826,DoS
113827,DoS
113828,Generic
113829,Reconnaissance
113830,Normal
113831,Reconnaissance
113832,Generic
113833,Generic
113834,DoS
113835,DoS
113836,Fuzzers
113837,Generic
113838,Normal
113839,Normal
113840,Normal
113841,Exploits
113842,DoS
113843,Normal
113844,Exploits
113845,DoS
113846,DoS
113847,Generic
113848,Generic
113849,Exploits
113850,Exploits
113851,Normal
113852,Reconnaissance
113853,Normal
113854,Generic
113855,Normal
113856,Normal
113857,Normal
113858,DoS
113859,Normal
113860,Normal
113861,DoS
113862,Generic
113863,Generic
113864,Normal
113865,DoS
113866,Normal
113867,Exploits
113868,Normal
113869,DoS
113870,Normal
113871,Normal
113872,Exploits
113873,DoS
113874,Normal
113875,Reconnaissance
113876,Normal
113877,Normal
113878,Normal
113879,Generic
113880,Analysis
113881,Normal
113882,Normal
113883,Fuzzers
113884,Normal
113885,Exploits
113886,Generic
113887,Normal
113888,Exploits
113889,Exploits
113890,Exploits
113891,Generic
113892,Reconnaissance
113893,DoS
113894,Exploits
113895,Normal
113896,Normal
113897,Normal
113898,Generic
113899,Reconnaissance
113900,DoS
113901,Exploits
113902,Fuzzers
113903,Normal
113904,Normal
113905,Fuzzers
113906,Normal
113907,Generic
113908,Normal
113909,Fuzzers
113910,Generic
113911,Exploits
113912,Reconnaissance
113913,Fuzzers
113914,Fuzzers
113915,Exploits
113916,Exploits
113917,DoS
113918,Normal
113919,Normal
113920,DoS
113921,Exploits
113922,Normal
113923,Exploits
113924,Normal
113925,Generic
113926,Normal
113927,Exploits
113928,Exploits
113929,Reconnaissance
113930,Normal
113931,Normal
113932,Generic
113933,Backdoor
113934,Generic
113935,Normal
113936,Exploits
113937,Exploits
113938,Normal
113939,Reconnaissance
113940,Backdoor
113941,Normal
113942,Normal
113943,Fuzzers
113944,Normal
113945,Fuzzers
113946,Generic
113947,Generic
113948,Exploits
113949,Generic
113950,Fuzzers
113951,Generic
113952,DoS
113953,Generic
113954,Generic
113955,Generic
113956,Normal
113957,Normal
113958,Exploits
113959,Normal
113960,Fuzzers
113961,DoS
113962,Exploits
113963,Generic
113964,Normal
113965,Generic
113966,Reconnaissance
113967,Exploits
113968,Generic
113969,Shellcode
113970,Normal
113971,Normal
113972,Fuzzers
113973,Exploits
113974,Normal
113975,Exploits
113976,Normal
113977,Fuzzers
113978,Exploits
113979,Generic
113980,Normal
113981,Exploits
113982,Normal
113983,Reconnaissance
113984,Generic
113985,Normal
113986,Normal
113987,Exploits
113988,Generic
113989,Exploits
113990,Fuzzers
113991,Fuzzers
113992,Generic
113993,DoS
113994,Exploits
113995,Exploits
113996,DoS
113997,Reconnaissance
113998,Normal
113999,Generic
114000,Fuzzers
114001,DoS
114002,Exploits
114003,Exploits
114004,Exploits
114005,Normal
114006,Fuzzers
114007,DoS
114008,Exploits
114009,Exploits
114010,Normal
114011,Normal
114012,Normal
114013,Normal
114014,Fuzzers
114015,Normal
114016,Exploits
114017,Generic
114018,Exploits
114019,Reconnaissance
114020,Normal
114021,Generic
114022,Normal
114023,DoS
114024,Normal
114025,Normal
114026,Reconnaissance
114027,Exploits
114028,Normal
114029,Normal
114030,Generic
114031,Exploits
114032,Reconnaissance
114033,Fuzzers
114034,DoS
114035,Normal
114036,Generic
114037,Normal
114038,DoS
114039,Normal
114040,Generic
114041,Normal
114042,Generic
114043,Normal
114044,Generic
114045,Normal
114046,Generic
114047,Generic
114048,Normal
114049,Fuzzers
114050,Fuzzers
114051,Generic
114052,Exploits
114053,Exploits
114054,Normal
114055,Normal
114056,Exploits
114057,Normal
114058,Normal
114059,Exploits
114060,Normal
114061,Normal
114062,Generic
114063,Generic
114064,Normal
114065,Normal
114066,Generic
114067,DoS
114068,Normal
114069,Generic
114070,Reconnaissance
114071,Exploits
114072,Exploits
114073,Exploits
114074,Generic
114075,Normal
114076,Fuzzers
114077,Generic
114078,Normal
114079,Generic
114080,Fuzzers
114081,Exploits
114082,Exploits
114083,Exploits
114084,Generic
114085,Normal
114086,Exploits
114087,Generic
114088,Generic
114089,Normal
114090,Reconnaissance
114091,Normal
114092,Exploits
114093,Generic
114094,Normal
114095,Normal
114096,Normal
114097,Normal
114098,Normal
114099,Fuzzers
114100,Normal
114101,Generic
114102,Generic
114103,Generic
114104,Normal
114105,DoS
114106,Normal
114107,Generic
114108,Generic
114109,Normal
114110,DoS
114111,Generic
114112,Normal
114113,Normal
114114,Normal
114115,Generic
114116,DoS
114117,Reconnaissance
114118,Normal
114119,Normal
114120,Normal
114121,DoS
114122,Normal
114123,Exploits
114124,Generic
114125,DoS
114126,DoS
114127,Normal
114128,Normal
114129,Generic
114130,Normal
114131,Normal
114132,Normal
114133,Normal
114134,Fuzzers
114135,Reconnaissance
114136,Normal
114137,Generic
114138,Normal
114139,Generic
114140,Fuzzers
114141,Normal
114142,Normal
114143,Generic
114144,Exploits
114145,Normal
114146,Normal
114147,Normal
114148,Reconnaissance
114149,DoS
114150,Exploits
114151,Normal
114152,Reconnaissance
114153,Reconnaissance
114154,Normal
114155,Exploits
114156,Exploits
114157,Exploits
114158,Normal
114159,Fuzzers
114160,Exploits
114161,Normal
114162,Exploits
114163,Fuzzers
114164,Generic
114165,Normal
114166,Fuzzers
114167,Generic
114168,Exploits
114169,Normal
114170,Reconnaissance
114171,Exploits
114172,Normal
114173,Normal
114174,Generic
114175,Reconnaissance
114176,Fuzzers
114177,Exploits
114178,Normal
114179,Fuzzers
114180,Generic
114181,Reconnaissance
114182,Analysis
114183,Fuzzers
114184,Exploits
114185,Fuzzers
114186,Generic
114187,Generic
114188,Exploits
114189,Fuzzers
114190,Normal
114191,Generic
114192,Normal
114193,Normal
114194,Exploits
114195,Analysis
114196,Normal
114197,Generic
114198,Reconnaissance
114199,Generic
114200,Generic
114201,Reconnaissance
114202,Fuzzers
114203,Normal
114204,Generic
114205,Normal
114206,Generic
114207,Normal
114208,Generic
114209,Generic
114210,Normal
114211,Exploits
114212,Generic
114213,Exploits
114214,Exploits
114215,Normal
114216,Fuzzers
114217,Exploits
114218,DoS
114219,Reconnaissance
114220,DoS
114221,Generic
114222,Normal
114223,Generic
114224,Normal
114225,Exploits
114226,Generic
114227,Reconnaissance
114228,Fuzzers
114229,Reconnaissance
114230,Exploits
114231,Exploits
114232,Generic
114233,Normal
114234,Normal
114235,Normal
114236,Normal
114237,Fuzzers
114238,Normal
114239,Generic
114240,Fuzzers
114241,Normal
114242,Generic
114243,Exploits
114244,Exploits
114245,Generic
114246,Normal
114247,Exploits
114248,Shellcode
114249,Normal
114250,Generic
114251,Reconnaissance
114252,DoS
114253,Normal
114254,Normal
114255,Generic
114256,Normal
114257,Normal
114258,Generic
114259,Generic
114260,Generic
114261,Reconnaissance
114262,Reconnaissance
114263,Fuzzers
114264,Exploits
114265,Fuzzers
114266,Generic
114267,Exploits
114268,DoS
114269,Normal
114270,Normal
114271,DoS
114272,Reconnaissance
114273,Normal
114274,Fuzzers
114275,Generic
114276,Exploits
114277,Analysis
114278,Fuzzers
114279,Normal
114280,Normal
114281,Exploits
114282,Generic
114283,DoS
114284,Normal
114285,Exploits
114286,Normal
114287,Generic
114288,Fuzzers
114289,Reconnaissance
114290,DoS
114291,Generic
114292,Normal
114293,Reconnaissance
114294,Generic
114295,Fuzzers
114296,Exploits
114297,Generic
114298,Reconnaissance
114299,Reconnaissance
114300,DoS
114301,Generic
114302,Backdoor
114303,Shellcode
114304,Exploits
114305,Generic
114306,Normal
114307,DoS
114308,Exploits
114309,DoS
114310,Fuzzers
114311,DoS
114312,Backdoor
114313,Normal
114314,Generic
114315,Reconnaissance
114316,Generic
114317,Normal
114318,Generic
114319,Normal
114320,Exploits
114321,Normal
114322,Normal
114323,Normal
114324,Normal
114325,Generic
114326,Normal
114327,Fuzzers
114328,Normal
114329,Generic
114330,Generic
114331,Normal
114332,Generic
114333,Normal
114334,Exploits
114335,Backdoor
114336,Exploits
114337,Generic
114338,Exploits
114339,Normal
114340,Exploits
114341,Generic
114342,Generic
114343,Fuzzers
114344,Fuzzers
114345,Reconnaissance
114346,Normal
114347,Backdoor
114348,Exploits
114349,Generic
114350,Exploits
114351,Fuzzers
114352,Normal
114353,Normal
114354,Normal
114355,Shellcode
114356,Normal
114357,Exploits
114358,Normal
114359,Normal
114360,Generic
114361,Reconnaissance
114362,Normal
114363,Normal
114364,Normal
114365,Fuzzers
114366,Generic
114367,Normal
114368,Normal
114369,Fuzzers
114370,Generic
114371,Fuzzers
114372,Reconnaissance
114373,Generic
114374,Normal
114375,Exploits
114376,DoS
114377,Normal
114378,Normal
114379,Generic
114380,Exploits
114381,Exploits
114382,Generic
114383,Normal
114384,Generic
114385,Normal
114386,Fuzzers
114387,Generic
114388,Exploits
114389,Exploits
114390,Generic
114391,Normal
114392,Normal
114393,Exploits
114394,Normal
114395,Exploits
114396,Fuzzers
114397,Exploits
114398,Reconnaissance
114399,Reconnaissance
114400,DoS
114401,Generic
114402,Reconnaissance
114403,Backdoor
114404,Exploits
114405,Fuzzers
114406,Generic
114407,Normal
114408,Generic
114409,Generic
114410,Normal
114411,Normal
114412,Normal
114413,Exploits
114414,Normal
114415,Normal
114416,Normal
114417,Exploits
114418,Exploits
114419,Reconnaissance
114420,Exploits
114421,Exploits
114422,Normal
114423,Normal
114424,Normal
114425,Generic
114426,Exploits
114427,Generic
114428,Normal
114429,Fuzzers
114430,Generic
114431,Fuzzers
114432,Analysis
114433,DoS
114434,Shellcode
114435,Exploits
114436,Normal
114437,Fuzzers
114438,Analysis
114439,Fuzzers
114440,DoS
114441,Analysis
114442,Reconnaissance
114443,Normal
114444,Normal
114445,Generic
114446,DoS
114447,Normal
114448,Exploits
114449,Normal
114450,Fuzzers
114451,Normal
114452,Normal
114453,DoS
114454,Generic
114455,Generic
114456,Reconnaissance
114457,Fuzzers
114458,Normal
114459,Fuzzers
114460,Generic
114461,Exploits
114462,Generic
114463,Fuzzers
114464,Normal
114465,Exploits
114466,Reconnaissance
114467,Fuzzers
114468,Generic
114469,Exploits
114470,Normal
114471,Fuzzers
114472,Exploits
114473,Generic
114474,DoS
114475,Generic
114476,Normal
114477,Normal
114478,Generic
114479,Exploits
114480,Normal
114481,Normal
114482,Shellcode
114483,Normal
114484,Exploits
114485,Normal
114486,Normal
114487,Normal
114488,Exploits
114489,Normal
114490,Normal
114491,Exploits
114492,Fuzzers
114493,Generic
114494,Normal
114495,DoS
114496,Normal
114497,Normal
114498,Fuzzers
114499,Normal
114500,Generic
114501,Generic
114502,Exploits
114503,Normal
114504,DoS
114505,Normal
114506,Exploits
114507,Exploits
114508,Generic
114509,Reconnaissance
114510,Analysis
114511,Exploits
114512,DoS
114513,Generic
114514,Normal
114515,DoS
114516,Fuzzers
114517,Exploits
114518,DoS
114519,Exploits
114520,Fuzzers
114521,Generic
114522,Normal
114523,Fuzzers
114524,Generic
114525,Exploits
114526,Exploits
114527,Normal
114528,Normal
114529,Reconnaissance
114530,Exploits
114531,Generic
114532,Generic
114533,Exploits
114534,Generic
114535,Reconnaissance
114536,Exploits
114537,Normal
114538,Analysis
114539,Normal
114540,Normal
114541,Generic
114542,Exploits
114543,Generic
114544,Reconnaissance
114545,DoS
114546,Normal
114547,Normal
114548,Fuzzers
114549,Normal
114550,Generic
114551,Normal
114552,Exploits
114553,Exploits
114554,Normal
114555,Exploits
114556,Exploits
114557,Normal
114558,Shellcode
114559,Fuzzers
114560,Normal
114561,Exploits
114562,Normal
114563,Exploits
114564,Generic
114565,Exploits
114566,Fuzzers
114567,Normal
114568,Normal
114569,Generic
114570,Normal
114571,Generic
114572,Normal
114573,Normal
114574,Normal
114575,Normal
114576,Generic
114577,DoS
114578,DoS
114579,Normal
114580,Reconnaissance
114581,Normal
114582,Generic
114583,Normal
114584,Exploits
114585,Normal
114586,Exploits
114587,Normal
114588,Generic
114589,Generic
114590,Exploits
114591,Exploits
114592,DoS
114593,Exploits
114594,Exploits
114595,Analysis
114596,Generic
114597,Generic
114598,Fuzzers
114599,Normal
114600,Reconnaissance
114601,Normal
114602,Normal
114603,DoS
114604,Generic
114605,Exploits
114606,Fuzzers
114607,Exploits
114608,Exploits
114609,Normal
114610,Generic
114611,Normal
114612,Generic
114613,Exploits
114614,Normal
114615,Reconnaissance
114616,Exploits
114617,Normal
114618,Normal
114619,Generic
114620,Normal
114621,Normal
114622,Normal
114623,Exploits
114624,Generic
114625,Normal
114626,Exploits
114627,Generic
114628,Normal
114629,Exploits
114630,DoS
114631,Backdoor
114632,Normal
114633,Generic
114634,Normal
114635,Generic
114636,Exploits
114637,Exploits
114638,Normal
114639,Generic
114640,Exploits
114641,Normal
114642,Fuzzers
114643,Fuzzers
114644,Exploits
114645,Exploits
114646,Normal
114647,Exploits
114648,Normal
114649,DoS
114650,Normal
114651,Reconnaissance
114652,Normal
114653,Exploits
114654,Normal
114655,Exploits
114656,Normal
114657,Normal
114658,Analysis
114659,Generic
114660,Fuzzers
114661,Normal
114662,Generic
114663,Normal
114664,Exploits
114665,DoS
114666,Normal
114667,Generic
114668,Fuzzers
114669,Normal
114670,Normal
114671,Fuzzers
114672,Normal
114673,Fuzzers
114674,Generic
114675,Generic
114676,Normal
114677,Exploits
114678,Exploits
114679,Normal
114680,Normal
114681,Normal
114682,Normal
114683,Generic
114684,Normal
114685,Normal
114686,Normal
114687,Exploits
114688,Exploits
114689,Exploits
114690,Exploits
114691,Exploits
114692,Analysis
114693,Reconnaissance
114694,Fuzzers
114695,Generic
114696,DoS
114697,Reconnaissance
114698,Generic
114699,Normal
114700,Exploits
114701,Normal
114702,Reconnaissance
114703,Normal
114704,Exploits
114705,Normal
114706,Fuzzers
114707,Normal
114708,Generic
114709,Normal
114710,Normal
114711,Normal
114712,Fuzzers
114713,Exploits
114714,DoS
114715,DoS
114716,Exploits
114717,Generic
114718,Exploits
114719,Exploits
114720,Backdoor
114721,Generic
114722,Fuzzers
114723,Exploits
114724,DoS
114725,Generic
114726,Generic
114727,Generic
114728,Exploits
114729,DoS
114730,Generic
114731,Normal
114732,Normal
114733,Exploits
114734,Normal
114735,DoS
114736,Generic
114737,Normal
114738,Normal
114739,Normal
114740,Exploits
114741,Normal
114742,Normal
114743,Shellcode
114744,Normal
114745,Generic
114746,DoS
114747,Exploits
114748,Fuzzers
114749,Generic
114750,Normal
114751,Fuzzers
114752,Normal
114753,Exploits
114754,Normal
114755,Generic
114756,Normal
114757,Exploits
114758,Exploits
114759,Backdoor
114760,Reconnaissance
114761,Exploits
114762,Exploits
114763,Generic
114764,Exploits
114765,Exploits
114766,Normal
114767,Generic
114768,Fuzzers
114769,Normal
114770,Generic
114771,Exploits
114772,Normal
114773,Fuzzers
114774,Generic
114775,Normal
114776,Normal
114777,DoS
114778,DoS
114779,Fuzzers
114780,Normal
114781,Exploits
114782,Exploits
114783,Exploits
114784,Normal
114785,Normal
114786,Generic
114787,Generic
114788,DoS
114789,Normal
114790,Normal
114791,Fuzzers
114792,Normal
114793,Normal
114794,Exploits
114795,Analysis
114796,Exploits
114797,Generic
114798,Normal
114799,Fuzzers
114800,Normal
114801,Exploits
114802,Generic
114803,Normal
114804,Generic
114805,Exploits
114806,Exploits
114807,DoS
114808,DoS
114809,Fuzzers
114810,Exploits
114811,Fuzzers
114812,Exploits
114813,Exploits
114814,Generic
114815,Normal
114816,Fuzzers
114817,Normal
114818,DoS
114819,Normal
114820,Fuzzers
114821,Exploits
114822,Reconnaissance
114823,Exploits
114824,Fuzzers
114825,Generic
114826,Exploits
114827,DoS
114828,Normal
114829,Fuzzers
114830,DoS
114831,Generic
114832,Generic
114833,Exploits
114834,Fuzzers
114835,Generic
114836,Fuzzers
114837,Reconnaissance
114838,DoS
114839,Fuzzers
114840,Exploits
114841,Generic
114842,DoS
114843,Exploits
114844,Generic
114845,Fuzzers
114846,Exploits
114847,Generic
114848,Exploits
114849,Generic
114850,Exploits
114851,Exploits
114852,Generic
114853,Fuzzers
114854,Exploits
114855,Normal
114856,Reconnaissance
114857,Exploits
114858,Reconnaissance
114859,Exploits
114860,Generic
114861,Generic
114862,Normal
114863,Generic
114864,Reconnaissance
114865,Generic
114866,Normal
114867,Exploits
114868,Normal
114869,Reconnaissance
114870,Exploits
114871,Generic
114872,Normal
114873,Fuzzers
114874,Fuzzers
114875,Generic
114876,Generic
114877,Fuzzers
114878,DoS
114879,Normal
114880,Exploits
114881,Normal
114882,Generic
114883,Fuzzers
114884,Normal
114885,Generic
114886,Normal
114887,Reconnaissance
114888,Exploits
114889,DoS
114890,Normal
114891,Generic
114892,Fuzzers
114893,Generic
114894,Generic
114895,Normal
114896,Exploits
114897,Exploits
114898,Generic
114899,Reconnaissance
114900,DoS
114901,Normal
114902,Normal
114903,Generic
114904,Generic
114905,Generic
114906,Normal
114907,Normal
114908,Normal
114909,Exploits
114910,Normal
114911,Normal
114912,Reconnaissance
114913,Fuzzers
114914,Fuzzers
114915,Fuzzers
114916,Reconnaissance
114917,Fuzzers
114918,Exploits
114919,Normal
114920,Normal
114921,Normal
114922,Normal
114923,Fuzzers
114924,Fuzzers
114925,Exploits
114926,Generic
114927,Generic
114928,Fuzzers
114929,Exploits
114930,Normal
114931,Normal
114932,Exploits
114933,Generic
114934,Generic
114935,DoS
114936,Analysis
114937,Generic
114938,Exploits
114939,Normal
114940,Normal
114941,Normal
114942,Normal
114943,Fuzzers
114944,DoS
114945,Reconnaissance
114946,Normal
114947,Normal
114948,Analysis
114949,Exploits
114950,Normal
114951,Exploits
114952,Exploits
114953,Fuzzers
114954,Generic
114955,Reconnaissance
114956,Reconnaissance
114957,Exploits
114958,Generic
114959,Normal
114960,Normal
114961,Normal
114962,DoS
114963,Generic
114964,Reconnaissance
114965,Exploits
114966,Exploits
114967,Generic
114968,Exploits
114969,Generic
114970,Normal
114971,Generic
114972,Normal
114973,Exploits
114974,Exploits
114975,Generic
114976,Normal
114977,Reconnaissance
114978,Generic
114979,Reconnaissance
114980,Analysis
114981,DoS
114982,Exploits
114983,Exploits
114984,Exploits
114985,Exploits
114986,Generic
114987,Exploits
114988,Normal
114989,Exploits
114990,Normal
114991,Normal
114992,Normal
114993,Generic
114994,Exploits
114995,DoS
114996,Normal
114997,Reconnaissance
114998,Normal
114999,DoS
115000,Normal
115001,Exploits
115002,DoS
115003,Generic
115004,Normal
115005,Normal
115006,Generic
115007,Fuzzers
115008,Normal
115009,Generic
115010,Exploits
115011,Fuzzers
115012,Generic
115013,Backdoor
115014,Normal
115015,Exploits
115016,Generic
115017,Normal
115018,Generic
115019,DoS
115020,Normal
115021,Normal
115022,Exploits
115023,Reconnaissance
115024,Exploits
115025,Normal
115026,Reconnaissance
115027,Exploits
115028,Exploits
115029,Exploits
115030,Generic
115031,DoS
115032,Exploits
115033,Normal
115034,Exploits
115035,Fuzzers
115036,Fuzzers
115037,Exploits
115038,Exploits
115039,Normal
115040,Fuzzers
115041,Fuzzers
115042,Normal
115043,Generic
115044,Exploits
115045,Fuzzers
115046,Reconnaissance
115047,Generic
115048,Analysis
115049,Normal
115050,Fuzzers
115051,DoS
115052,Normal
115053,Normal
115054,Normal
115055,Normal
115056,Normal
115057,Generic
115058,Exploits
115059,Fuzzers
115060,Normal
115061,Normal
115062,Generic
115063,Generic
115064,DoS
115065,Generic
115066,Normal
115067,Generic
115068,Normal
115069,Normal
115070,Normal
115071,Normal
115072,Fuzzers
115073,DoS
115074,Generic
115075,Normal
115076,Normal
115077,Normal
115078,Reconnaissance
115079,Exploits
115080,Exploits
115081,Normal
115082,Normal
115083,Reconnaissance
115084,Normal
115085,Generic
115086,Exploits
115087,Exploits
115088,Exploits
115089,Fuzzers
115090,Normal
115091,Normal
115092,Generic
115093,Generic
115094,Fuzzers
115095,Generic
115096,Normal
115097,Normal
115098,Normal
115099,Fuzzers
115100,Normal
115101,Reconnaissance
115102,DoS
115103,Normal
115104,Normal
115105,Exploits
115106,Fuzzers
115107,Exploits
115108,Exploits
115109,Normal
115110,Exploits
115111,Reconnaissance
115112,Generic
115113,Normal
115114,Normal
115115,DoS
115116,Generic
115117,Generic
115118,Exploits
115119,Normal
115120,Exploits
115121,Normal
115122,Reconnaissance
115123,Generic
115124,Normal
115125,Exploits
115126,Generic
115127,Exploits
115128,Normal
115129,Generic
115130,Exploits
115131,Normal
115132,DoS
115133,DoS
115134,Normal
115135,Generic
115136,Generic
115137,Generic
115138,Analysis
115139,Exploits
115140,Exploits
115141,Normal
115142,Fuzzers
115143,Generic
115144,Normal
115145,Exploits
115146,Normal
115147,Fuzzers
115148,Generic
115149,Normal
115150,Generic
115151,Normal
115152,Generic
115153,Normal
115154,Exploits
115155,Normal
115156,Normal
115157,Reconnaissance
115158,Exploits
115159,Exploits
115160,Fuzzers
115161,Normal
115162,Fuzzers
115163,Exploits
115164,Generic
115165,Exploits
115166,Reconnaissance
115167,Normal
115168,Generic
115169,Normal
115170,Exploits
115171,Normal
115172,Exploits
115173,Exploits
115174,Generic
115175,Generic
115176,Exploits
115177,Reconnaissance
115178,Normal
115179,Generic
